order_id,order_date,product_type,customer_id,production_shot,velocity_avg,cylinder_pressure,cycle_time,casting_pressure,melting_temp,factory_temp,factory_humidity,defect_count,quality_score,demand_quantity,has_price_discount,discount_percentage,has_marketing_campaign,marketing_intensity,seasonal_factor,gdp_growth_rate,competitor_price_index,inventory_level,lead_time_days,day_of_week,month,quarter,is_holiday,weather_impact,supply_chain_disruption
372,2023-02-07,3,CUST_073,804,0.132,271,27.761345736525108,720,733.5033063398204,34.02981815518698,42.234078087923834,3,88,723,1,23,0,0,0.95,2.35,102.91,213,8,2,2,1,0,0.09,0
373,2023-02-07,3,CUST_017,297,0.26,233,24.69271354176194,577,720.5628271564926,27.141975924998746,50.91349019969188,3,98,439,0,0,0,0,0.95,3.35,96.67,179,8,2,2,1,0,0.05,0
374,2023-02-07,3,CUST_081,496,0.141,274,28.981953319151543,1036,701.6507498769865,27.281927293723996,73.0805131400304,4,78,464,0,0,1,4,0.95,3.3,97.59,242,4,2,2,1,0,0.87,0
375,2023-02-07,2,CUST_046,152,0.229,292,29.8569964037169,909,729.8982617531996,26.927197367680108,71.78565127206919,1,85,793,1,13,0,0,0.95,1.56,107.63,236,9,2,2,1,0,-0.61,0
376,2023-02-07,2,CUST_095,417,0.112,273,30.49012117453635,836,676.0686555722722,28.61036606762172,71.25852031380569,3,78,799,0,0,0,0,0.95,2.84,99.1,388,5,2,2,1,0,0.05,0
377,2023-02-07,1,CUST_020,683,0.157,277,25.278197815316098,649,709.3007296821455,28.90262460231419,59.80131884319662,1,87,761,1,12,0,0,0.95,1.96,107.03,280,5,2,2,1,0,-0.18,0
378,2023-02-07,2,CUST_018,652,0.27,213,20.060332377531793,592,684.5382249416184,31.457154575959322,60.506284201575056,1,89,576,0,0,0,0,0.95,2.72,96.13,245,6,2,2,1,0,-0.7,0
379,2023-02-07,1,CUST_031,965,0.179,285,32.15958443641826,958,685.7679035180989,34.74892184801729,77.29207658509637,1,71,771,0,0,0,0,0.95,2.86,109.98,396,4,2,2,1,0,-0.36,0
380,2023-02-07,1,CUST_001,924,0.265,215,25.478629525306705,722,674.8312955631898,31.327051825276016,78.85250283042987,3,76,711,0,0,0,0,0.95,2.67,105.12,468,4,2,2,1,0,0.06,0
381,2023-02-08,2,CUST_078,794,0.254,286,33.820204866198495,1048,651.525106031878,33.40404419801209,50.92496188654859,4,72,467,1,7,1,4,0.95,2.2,102.14,336,6,3,2,1,0,0.73,0
382,2023-02-08,3,CUST_052,317,0.276,271,19.99550519284876,766,652.9477270844345,34.28732586919305,66.43421775480367,2,97,439,0,0,0,0,0.95,2.25,98.22,294,5,3,2,1,0,-0.09,0
383,2023-02-08,1,CUST_062,734,0.1,275,22.967381376579592,764,688.8193757319689,32.942291315940025,60.9634026530032,3,79,605,0,0,1,2,0.95,2.12,95.76,299,4,3,2,1,0,0.6,0
384,2023-02-08,3,CUST_035,147,0.116,268,27.28299968204032,1045,742.0449316006479,29.393854678259412,48.237751412813935,1,71,422,0,0,1,2,0.95,1.91,105.48,371,6,3,2,1,0,0.16,0
385,2023-02-08,3,CUST_089,539,0.107,278,20.128145079347092,939,719.124761216671,31.040243590156415,43.925581933832575,3,71,444,0,0,0,0,0.95,2.93,96.13,193,4,3,2,1,0,-0.08,0
386,2023-02-08,1,CUST_030,64,0.229,244,37.594279632200795,998,691.703001832013,25.28970327763293,48.00846276643075,4,82,533,0,0,0,0,0.95,2.01,109.1,136,10,3,2,1,0,-0.95,0
387,2023-02-08,1,CUST_073,996,0.238,291,21.83043337884143,655,749.3853208560166,32.86080653387067,70.41583996214553,1,77,538,0,0,1,4,0.95,1.66,100.29,413,8,3,2,1,0,-0.97,0
388,2023-02-08,3,CUST_076,718,0.204,241,29.595498088955345,654,706.0743851130833,33.38171374464401,51.186338039774455,2,73,604,0,0,0,0,0.95,3.05,106.2,106,4,3,2,1,0,-0.6,0
389,2023-02-08,1,CUST_002,701,0.121,287,25.045059371277077,645,701.2610061017309,27.569788679249257,51.15933533367306,1,73,427,1,25,1,4,0.95,1.73,108.64,358,6,3,2,1,0,-0.56,0
390,2023-02-08,2,CUST_084,989,0.285,291,18.043327041705403,1080,666.112431954653,31.520335042280593,61.65760527010625,0,91,556,1,12,0,0,0.95,3.1,99.84,159,10,3,2,1,0,-0.59,0
391,2023-02-09,1,CUST_079,946,0.24,290,25.0268489087622,926,679.9728587174475,28.45966652948865,63.950279008308655,0,97,768,0,0,0,0,0.95,2.11,108.38,266,8,4,2,1,0,0.49,0
392,2023-02-09,2,CUST_071,437,0.166,295,24.15539022965354,1060,696.7823239620672,26.8019064835562,55.76991194968127,2,70,422,0,0,0,0,0.95,2.87,97.21,248,6,4,2,1,1,-0.52,0
393,2023-02-09,2,CUST_086,677,0.218,250,35.271622669117825,588,672.0575311253526,32.230773738682714,41.2241293252633,2,74,454,1,22,1,2,0.95,1.83,109.4,498,6,4,2,1,0,0.74,0
394,2023-02-09,3,CUST_058,771,0.144,206,32.366160527749464,617,736.058895274608,29.203339246535027,59.929226792364666,0,94,684,0,0,0,0,0.95,1.73,107.81,311,8,4,2,1,0,0.21,0
395,2023-02-09,1,CUST_098,519,0.244,257,37.00344142595635,1047,692.0079754509376,32.80586513309331,63.06319355529643,1,86,769,0,0,1,4,0.95,2.67,102.5,327,4,4,2,1,0,0.79,0
396,2023-02-09,3,CUST_018,241,0.209,228,17.92756815969934,724,674.8135863610005,33.320933233113244,79.08842594681425,0,79,436,0,0,0,0,0.95,1.51,106.33,457,9,4,2,1,0,-0.87,0
397,2023-02-09,1,CUST_088,479,0.14,264,33.760777539216946,681,663.4650669562297,26.491197688215923,75.24240921905691,1,84,609,0,0,0,0,0.95,2.76,97.15,489,5,4,2,1,0,0.19,0
398,2023-02-09,1,CUST_007,596,0.226,244,24.953188037729955,527,650.2338580135419,28.525454184023715,55.055233137935446,1,73,586,0,0,0,0,0.95,2.38,101.52,318,6,4,2,1,0,-0.04,0
399,2023-02-09,3,CUST_080,172,0.167,268,29.276035031626023,505,739.5511085772087,29.739465258156493,79.23791600475427,1,78,649,0,0,0,0,0.95,1.79,107.8,163,10,4,2,1,0,-0.96,0
400,2023-02-09,2,CUST_014,735,0.296,237,39.51008668437859,594,721.3710235464647,27.501160944486088,51.445883511530965,2,90,728,1,14,0,0,0.95,1.8,99.11,318,3,4,2,1,0,-0.83,0
401,2023-02-10,3,CUST_086,629,0.233,212,16.913513549371636,859,670.4731791605072,34.05491386956628,49.99090158078498,1,74,633,0,0,0,0,0.95,2.87,103.04,254,5,5,2,1,0,-0.44,0
402,2023-02-10,3,CUST_082,751,0.143,246,36.46806897397334,590,732.8128953162923,30.386251785900864,77.97400800363197,2,84,658,0,0,1,4,0.95,3.02,104.16,445,10,5,2,1,0,0.27,0
403,2023-02-10,1,CUST_042,583,0.2,293,31.58802993607711,814,702.2645671983108,25.01294376212806,74.3964879537615,3,96,793,1,5,0,0,0.95,2.8,96.08,142,3,5,2,1,0,-0.6,0
404,2023-02-10,3,CUST_009,402,0.243,296,33.32042622775724,942,696.858315954034,28.111493014325198,51.12569092584726,1,70,421,1,23,0,0,0.95,2.76,95.84,361,8,5,2,1,0,0.18,0
405,2023-02-10,1,CUST_036,949,0.105,210,35.39478958593252,655,702.2121559445964,25.59509013200635,67.210446087985,4,85,614,0,0,0,0,0.95,3.29,98.04,163,6,5,2,1,0,0.81,0
406,2023-02-10,1,CUST_097,331,0.16,281,29.072826657398863,958,741.6989413024196,27.242974120516305,63.415164221639046,3,92,735,1,25,0,0,0.95,1.58,99.03,408,9,5,2,1,0,-0.08,0
407,2023-02-10,1,CUST_089,727,0.214,249,28.04701392889605,1083,678.8283253401148,29.297467317403896,78.75861107844901,4,81,498,0,0,0,0,0.95,1.92,107,402,4,5,2,1,0,-0.22,0
408,2023-02-10,3,CUST_057,412,0.175,212,23.162203655021308,827,699.6839362771018,34.16429891346161,67.26163975565495,2,72,541,1,12,0,0,0.95,2.87,106.64,280,6,5,2,1,0,-0.01,0
409,2023-02-10,1,CUST_060,564,0.282,238,31.785421677349206,653,739.851201169989,32.55870628536885,50.76931184916187,2,82,644,0,0,0,0,0.95,2.99,96.02,252,9,5,2,1,0,-0.36,0
410,2023-02-10,1,CUST_096,137,0.11,261,38.43779319661055,857,734.9731647341488,28.08910019140898,52.767809762896626,0,97,508,0,0,0,0,0.95,2.77,100.96,195,10,5,2,1,0,0.29,0
411,2023-02-11,3,CUST_037,325,0.103,259,31.935819969355403,550,662.1096331257813,26.75734895583321,57.282535385416026,0,84,479,0,0,0,0,0.95,2.65,97.62,272,10,6,2,1,0,0.87,0
412,2023-02-11,2,CUST_092,648,0.283,238,15.169403947738175,699,737.5442827728226,31.326898434303374,69.7485971368435,2,74,680,0,0,0,0,0.95,2.52,96.53,185,6,6,2,1,0,0.14,0
413,2023-02-11,3,CUST_053,197,0.27,288,32.972336754473176,918,652.5712972914575,34.41380651710085,57.20828816826004,1,95,722,0,0,0,0,0.95,2.07,104.78,371,10,6,2,1,0,0.14,0
414,2023-02-11,1,CUST_040,529,0.144,280,31.253773353532903,1073,710.872909856331,29.018099352627704,64.3918770752111,2,100,777,0,0,0,0,0.95,2.3,98.36,259,7,6,2,1,0,0.65,0
415,2023-02-11,2,CUST_006,941,0.197,253,18.53572917341317,888,684.1472845027049,32.98415213237637,44.752204518626236,4,92,727,1,18,1,4,0.95,2.31,104.18,468,6,6,2,1,1,-0.67,0
416,2023-02-11,3,CUST_080,978,0.103,299,34.20104994715001,1000,672.548057527751,27.133428875133937,71.12895384642397,2,89,588,0,0,0,0,0.95,2.23,102.88,400,8,6,2,1,0,-0.14,1
417,2023-02-11,1,CUST_091,606,0.1,277,38.17427149422524,636,650.9475568969735,33.08834906276945,69.76872183195272,4,93,560,1,10,0,0,0.95,3.33,100.42,202,6,6,2,1,0,-0.52,0
418,2023-02-11,2,CUST_083,432,0.268,248,19.777835647290463,988,747.1808921667007,33.38436125802663,50.50674642127435,0,93,756,0,0,1,1,0.95,1.9,108.18,374,9,6,2,1,0,0.82,0
419,2023-02-11,2,CUST_016,903,0.189,203,23.63971155939393,555,741.5847378561867,25.66627255146435,79.14132121920237,0,89,727,0,0,0,0,0.95,1.63,95.22,229,4,6,2,1,0,-0.55,0
420,2023-02-11,2,CUST_068,109,0.298,221,35.74844873053833,691,661.6840671779375,34.98537266524842,46.40569587631059,0,75,402,1,23,0,0,0.95,2.9,105.69,403,6,6,2,1,0,-0.9,0
421,2023-02-12,2,CUST_027,35,0.213,254,23.15816904385907,958,731.6141873991512,29.92267063511647,61.578040811199195,2,90,550,0,0,1,5,0.95,2.77,96.36,421,7,0,2,1,0,-0.68,0
422,2023-02-12,1,CUST_001,643,0.294,218,29.137271874155246,966,679.8481834274138,25.301360549178362,47.87866819096854,2,84,568,0,0,0,0,0.95,3.02,103.15,352,6,0,2,1,0,0.68,0
423,2023-02-12,3,CUST_002,194,0.115,261,29.039284012124764,535,674.3956654971895,31.285322385291902,66.72112087887436,3,77,706,0,0,0,0,0.95,2.89,97.78,148,9,0,2,1,0,0.68,0
424,2023-02-12,2,CUST_051,65,0.172,239,15.17932723224744,797,653.0645546072448,25.171343668624242,56.69391828457066,0,89,431,0,0,0,0,0.95,3.38,107.73,490,7,0,2,1,0,0.76,0
425,2023-02-12,2,CUST_037,647,0.153,242,16.69074013680963,545,699.0031420756277,25.351223231870378,75.9834841595221,4,91,688,0,0,0,0,0.95,2.24,107.67,337,6,0,2,1,0,-0.38,0
426,2023-02-12,1,CUST_019,379,0.148,246,30.932658055743694,561,721.4141733808922,26.815800084424303,63.91104587486795,0,73,580,0,0,0,0,0.95,1.51,106.72,163,7,0,2,1,0,-0.78,0
427,2023-02-12,3,CUST_095,779,0.183,278,21.95466372797759,533,719.1911812982437,29.199555909901058,75.0535928263501,2,85,563,1,15,0,0,0.95,2.56,104.73,271,4,0,2,1,0,0.97,0
428,2023-02-12,3,CUST_060,860,0.155,257,15.183748690228802,1086,665.6914332733118,30.318946067234755,43.879798517249995,0,86,459,0,0,1,1,0.95,2,97.55,310,9,0,2,1,0,0.6,0
429,2023-02-12,3,CUST_041,884,0.101,238,31.645314304053947,822,679.573862642456,25.696371588662366,68.5310694016049,0,92,793,0,0,0,0,0.95,2.84,104.51,296,9,0,2,1,1,0.25,0
430,2023-02-12,1,CUST_003,872,0.171,275,33.20815543059634,824,702.7499880209411,27.35325836284577,62.39243128307548,1,95,422,0,0,1,3,0.95,1.86,99.36,232,4,0,2,1,0,0.72,0
431,2023-02-13,3,CUST_062,604,0.242,277,39.21709751080391,747,665.1562895772313,28.60063323529802,58.86200432363245,0,74,749,0,0,0,0,0.95,2.35,104.76,304,10,1,2,1,0,0.57,0
432,2023-02-13,3,CUST_071,179,0.208,244,36.624613246347096,739,698.170527820595,25.038209099145273,66.880840503349,0,85,728,0,0,1,2,0.95,2.05,104.85,259,9,1,2,1,0,-0.14,0
433,2023-02-13,3,CUST_039,321,0.281,264,19.06833707754175,767,667.8521807411329,28.716540339927462,56.531363043170444,3,89,696,0,0,0,0,0.95,1.66,99.7,336,9,1,2,1,0,0.36,0
434,2023-02-13,1,CUST_008,746,0.183,247,18.889600094366354,624,668.6975269103978,30.831230349885754,59.91557489963313,0,83,577,0,0,0,0,0.95,2.9,101.23,235,8,1,2,1,0,-0.61,0
435,2023-02-13,3,CUST_097,744,0.268,296,32.69153649597029,783,721.6144618913271,32.7507293688961,66.39115262493476,4,71,597,0,0,0,0,0.95,3.29,107.05,245,6,1,2,1,0,0.15,0
436,2023-02-13,2,CUST_020,540,0.296,262,15.66666121667181,1081,685.3133278278123,29.353871108261217,74.78590450615843,0,74,453,0,0,0,0,0.95,1.54,97.61,147,9,1,2,1,1,-0.15,0
437,2023-02-13,3,CUST_097,77,0.177,274,35.286384457149026,600,721.4052954483453,27.17035373547741,50.238937153823386,2,79,591,0,0,0,0,0.95,2.32,103.7,369,8,1,2,1,0,0.06,0
438,2023-02-13,1,CUST_046,761,0.275,211,36.76383472730102,992,655.9135915671137,28.985160268786657,56.99071894596328,4,74,522,0,0,0,0,0.95,3.24,101.25,363,5,1,2,1,0,0.53,0
439,2023-02-13,3,CUST_096,190,0.183,253,18.844796952796386,645,671.9574705464682,28.341464193863633,42.13396728191098,2,70,659,1,22,0,0,0.95,2.07,103.32,338,7,1,2,1,1,0.72,0
440,2023-02-13,1,CUST_084,393,0.254,204,34.44440017648864,860,650.4262015073774,29.63925711087182,64.6041961505572,4,83,534,0,0,0,0,0.95,2.79,98.82,129,7,1,2,1,0,-0.68,0
441,2023-02-14,3,CUST_068,857,0.183,292,21.003018403730255,942,707.1262488020647,34.598915406946844,43.06937910862772,4,83,418,0,0,1,3,0.95,1.83,96.73,301,9,2,2,1,0,0.6,0
442,2023-02-14,2,CUST_062,725,0.24,217,38.66216012479052,603,651.7712456532121,31.09920585840097,59.16887227482431,3,74,698,0,0,1,4,0.95,2.74,109.64,135,4,2,2,1,0,0.9,0
443,2023-02-14,1,CUST_029,93,0.257,203,28.451782720965667,996,700.144992492395,29.321016358182746,59.57433498521469,2,73,479,0,0,0,0,0.95,2.87,100.82,333,8,2,2,1,0,0.81,0
444,2023-02-14,1,CUST_042,811,0.269,263,26.772936619894093,709,669.518960278158,31.615110346707024,68.44282237171214,2,91,546,0,0,0,0,0.95,2.86,106.55,375,4,2,2,1,0,0.86,0
445,2023-02-14,1,CUST_001,811,0.171,210,32.41590485703118,585,678.77049295321,32.80503113767374,73.83993310818063,3,71,431,0,0,0,0,0.95,2.68,96.67,263,7,2,2,1,0,-0.68,0
446,2023-02-14,3,CUST_022,266,0.279,239,28.565805674617863,767,735.7210652772999,32.26797708947059,77.46968058309957,2,83,617,0,0,0,0,0.95,3.2,100.23,491,4,2,2,1,1,-0.82,0
447,2023-02-14,2,CUST_062,144,0.289,291,29.367418085608506,691,693.9646446275768,30.93721832451201,47.06900496611638,4,91,776,0,0,0,0,0.95,1.52,107.36,185,6,2,2,1,0,0.16,0
448,2023-02-14,3,CUST_081,894,0.104,291,36.691540472441474,1039,717.7103827280084,31.0196933944923,40.30169111926324,2,93,586,0,0,0,0,0.95,2.88,101.17,494,8,2,2,1,0,-0.97,0
449,2023-02-14,1,CUST_006,560,0.101,214,39.41370445771425,522,691.2959885414817,31.984542015766966,72.3352651198701,2,84,682,0,0,0,0,0.95,3.48,101.2,175,9,2,2,1,1,-0.51,0
450,2023-02-14,1,CUST_055,300,0.203,259,26.70853501652845,1015,687.8484463704701,25.80783925762284,73.19512188847615,0,90,610,1,24,0,0,0.95,1.94,104.24,175,10,2,2,1,0,0.81,0
451,2023-02-15,1,CUST_077,628,0.286,257,34.41488603144936,685,689.2569175698046,34.63561042154566,74.664279502848,1,76,677,0,0,1,3,0.95,1.71,98.87,111,6,3,2,1,0,-0.46,0
452,2023-02-15,3,CUST_081,139,0.15,278,34.85998248250843,755,681.1016430132345,34.49517466931666,56.92118079915464,1,90,697,0,0,1,3,0.95,2.32,98.71,490,8,3,2,1,0,-0.94,0
453,2023-02-15,1,CUST_046,873,0.157,252,26.719401796523748,626,738.2898412555486,34.303502113985715,56.68942166268488,1,79,796,1,12,0,0,0.95,2.56,103.26,450,9,3,2,1,0,-0.62,0
454,2023-02-15,2,CUST_003,535,0.279,221,24.509228759138274,1033,674.0395635084882,29.411137918179005,75.28915250207257,1,81,716,0,0,0,0,0.95,3.07,97.55,362,4,3,2,1,0,0.83,0
455,2023-02-15,1,CUST_042,396,0.291,245,25.112151214094162,1024,727.3950397070611,26.473498624526705,50.33454719445501,3,82,401,0,0,0,0,0.95,3.35,106.16,228,8,3,2,1,0,0.42,0
456,2023-02-15,3,CUST_020,512,0.213,255,27.40964049472681,882,715.5457077511561,30.015301129807245,74.25498479184226,2,81,655,0,0,0,0,0.95,1.85,99.09,449,6,3,2,1,0,0.36,0
457,2023-02-15,3,CUST_017,411,0.256,239,26.627274242712552,1026,712.6559521999552,33.620284331329835,60.76976761503856,4,75,698,0,0,0,0,0.95,2.55,106.75,471,7,3,2,1,0,0.49,0
458,2023-02-15,3,CUST_063,435,0.123,216,31.467918826752022,529,686.4969727143744,34.68479114703878,64.97533420736421,1,75,748,0,0,0,0,0.95,2.89,105.93,297,6,3,2,1,0,-0.7,0
459,2023-02-15,2,CUST_034,429,0.107,207,24.01747428293534,880,746.7757706399442,26.07535398757844,75.08763336972451,2,90,778,0,0,0,0,0.95,2.46,96.08,376,5,3,2,1,0,0.55,0
460,2023-02-15,2,CUST_066,877,0.264,257,21.55289295184271,1061,749.1791047864914,33.552381733597244,76.9009103483788,0,90,582,1,8,1,2,0.95,2.07,95.81,477,4,3,2,1,0,0.27,0
461,2023-02-16,3,CUST_006,850,0.26,238,27.40871494810495,650,705.1915728683326,32.43931466264965,60.60245366556197,2,85,746,0,0,0,0,0.95,2.54,102.93,110,6,4,2,1,0,0.49,0
462,2023-02-16,2,CUST_089,859,0.273,255,23.314249004456144,509,742.8222386472131,32.62383123220533,56.62955889199816,2,71,570,0,0,0,0,0.95,2.92,98.08,159,9,4,2,1,0,0.12,1
463,2023-02-16,1,CUST_062,889,0.233,265,29.84415115458546,837,734.1295584785527,30.507092231642396,54.543600206994775,1,92,709,0,0,0,0,0.95,2.14,96.49,331,5,4,2,1,0,-0.27,0
464,2023-02-16,2,CUST_072,441,0.296,246,36.84865867146229,763,683.140575699188,34.3301782506532,68.74524142514282,2,98,592,0,0,0,0,0.95,3.14,96.8,454,5,4,2,1,0,0.77,0
465,2023-02-16,3,CUST_084,594,0.105,219,16.207710002637835,818,677.7770137649267,26.773966465647113,43.66101974826493,3,96,798,0,0,0,0,0.95,1.74,103.06,399,9,4,2,1,1,0.62,0
466,2023-02-16,3,CUST_034,437,0.231,216,33.40665099655507,1069,666.7309450752952,28.121877416087656,49.05423814059981,3,74,519,0,0,0,0,0.95,2.57,103.32,215,6,4,2,1,0,-0.68,0
467,2023-02-16,2,CUST_074,663,0.201,265,24.030945478557943,1020,748.7919389656834,25.127598205198858,62.22026559710785,0,94,656,0,0,0,0,0.95,3.26,100.07,430,8,4,2,1,0,0,0
468,2023-02-16,3,CUST_028,626,0.18,295,26.034848949013103,992,706.4371132660286,34.76228324637905,79.97218888739633,2,86,662,0,0,0,0,0.95,2.06,98.43,280,10,4,2,1,0,0.83,0
469,2023-02-16,2,CUST_084,488,0.254,231,23.142646476956383,666,722.7551183705375,27.530840326730598,79.69278343967844,2,70,510,0,0,1,3,0.95,1.83,103.26,253,9,4,2,1,1,0.43,0
470,2023-02-16,3,CUST_001,324,0.117,206,21.512803871072073,703,747.9945174705545,26.221892477090496,66.3887229091321,2,88,640,1,13,0,0,0.95,2.8,108.16,114,8,4,2,1,0,0.04,0
471,2023-02-17,2,CUST_025,666,0.282,264,22.15034908715199,945,655.7330009364001,28.17735419508742,46.384894683077164,0,79,581,0,0,0,0,0.95,1.54,99.65,455,3,5,2,1,0,-0.44,0
472,2023-02-17,2,CUST_080,745,0.108,234,28.84799440166639,1029,697.7283744625931,34.11882334693632,49.38000528768507,1,91,729,1,22,0,0,0.95,1.51,98.21,433,7,5,2,1,0,-0.68,0
473,2023-02-17,2,CUST_088,262,0.24,284,24.6536011515165,645,663.3575856218922,30.645187555952656,75.29588377705869,0,84,642,0,0,0,0,0.95,3.05,98.55,201,4,5,2,1,0,-0.93,0
474,2023-02-17,2,CUST_053,693,0.138,250,36.58976327577618,500,685.880583828529,33.645110757840186,65.62254021770548,2,84,677,0,0,0,0,0.95,1.73,95.22,316,9,5,2,1,1,-0.41,0
475,2023-02-17,3,CUST_092,194,0.222,276,15.11338701749696,682,734.5232913561965,28.937314680132086,69.79137901222842,2,82,598,1,12,0,0,0.95,2.49,101.16,324,6,5,2,1,0,-0.31,0
476,2023-02-17,2,CUST_090,88,0.208,214,22.62640798726467,834,733.4525595165888,33.768127835835536,53.78570284576691,0,94,524,0,0,1,4,0.95,1.99,100.29,264,7,5,2,1,0,1,0
477,2023-02-17,1,CUST_031,320,0.117,209,25.26146826445904,935,668.0525183148582,33.71542487678603,66.91891367401907,0,81,424,1,23,0,0,0.95,2.28,109.78,287,6,5,2,1,0,0.63,0
478,2023-02-17,1,CUST_035,31,0.162,257,23.309464270821607,873,684.189064706484,27.795990181564104,66.05261189233525,2,74,612,0,0,0,0,0.95,2.83,103.63,337,5,5,2,1,0,0.02,0
479,2023-02-17,3,CUST_021,648,0.213,234,23.15485897014944,1096,670.3899574032457,33.66829644641994,56.204598218875745,2,70,555,0,0,0,0,0.95,2.65,99,375,3,5,2,1,0,-0.01,0
480,2023-02-17,3,CUST_084,700,0.223,299,38.17705320007533,625,663.4800073898751,30.081333616735648,73.29069833448908,1,81,424,0,0,0,0,0.95,2.07,101.13,464,4,5,2,1,0,0.55,0
481,2023-02-18,3,CUST_028,541,0.214,213,16.35371906169931,626,693.3222095114346,33.50841105555247,55.78394327685135,3,76,489,0,0,0,0,0.95,2.56,102.62,499,4,6,2,1,0,-0.63,0
482,2023-02-18,1,CUST_084,105,0.257,228,39.75404277847358,679,727.4539645739915,30.490493802388166,50.50675887562468,1,77,790,1,5,0,0,0.95,2.62,102.07,161,3,6,2,1,0,-0.11,0
483,2023-02-18,1,CUST_020,670,0.257,253,33.20569926236906,777,666.570280784571,34.9122221857293,54.96289984152965,4,87,675,0,0,0,0,0.95,1.96,99.94,151,4,6,2,1,0,0.03,0
484,2023-02-18,3,CUST_050,985,0.119,243,36.05651089556099,1090,669.5091021424474,32.334995820306645,63.538370664672875,4,77,547,0,0,0,0,0.95,2.32,102.63,117,7,6,2,1,0,-0.11,0
485,2023-02-18,2,CUST_053,529,0.121,237,38.77118925741276,543,662.0151757811961,33.32047802058024,56.126354578180084,0,89,599,0,0,0,0,0.95,2.17,107.31,271,6,6,2,1,0,0.92,0
486,2023-02-18,1,CUST_069,710,0.273,246,38.60237645580946,876,706.0988053193312,31.3055879537023,56.861883496908796,2,78,538,0,0,0,0,0.95,3.41,100.71,445,6,6,2,1,1,0.72,0
487,2023-02-18,3,CUST_029,336,0.227,254,15.591859726112768,879,749.5434087269782,29.07464053166572,43.636715446881034,0,72,518,0,0,0,0,0.95,2.59,104.51,354,6,6,2,1,0,-0.41,0
488,2023-02-18,3,CUST_084,121,0.254,239,23.671304497524915,638,658.7059314195365,30.670717639240422,56.048812304217606,1,86,714,0,0,0,0,0.95,1.81,108.16,430,8,6,2,1,0,-0.03,0
489,2023-02-18,3,CUST_077,207,0.195,212,33.432673374607475,849,718.1124392146451,32.216761718093004,72.69813909466531,4,93,780,0,0,1,2,0.95,2.84,101.64,444,3,6,2,1,0,-0.83,0
490,2023-02-18,3,CUST_014,361,0.211,226,24.321342610834705,612,680.2179961443012,25.285912034180562,58.88184642086679,0,92,659,0,0,0,0,0.95,2.38,106.14,368,6,6,2,1,0,0.94,0
491,2023-02-19,2,CUST_073,529,0.14,229,38.68918226469698,610,677.3175906562698,28.54544185127459,61.14018247242253,2,95,654,0,0,1,2,0.95,1.64,105,268,5,0,2,1,0,0.61,0
492,2023-02-19,1,CUST_016,488,0.128,218,38.31252363353603,1042,717.4407858080714,34.04720602113004,50.166244696483496,0,77,630,0,0,0,0,0.95,2.7,107.52,111,10,0,2,1,0,1,0
493,2023-02-19,2,CUST_005,78,0.245,207,25.528960148348197,1080,742.3697762270795,31.34440746886492,58.58681307940195,2,85,790,0,0,0,0,0.95,1.55,109.47,339,6,0,2,1,0,0.41,0
494,2023-02-19,2,CUST_009,370,0.183,276,19.164846309444513,931,745.6000137212599,31.95441722192583,43.5228601144544,0,84,710,0,0,0,0,0.95,3.01,106.44,219,3,0,2,1,0,0.29,0
495,2023-02-19,2,CUST_042,729,0.234,226,31.385266626337373,869,671.9218255049474,33.94695073740604,53.22018879579194,4,90,579,0,0,0,0,0.95,3.27,96.03,437,7,0,2,1,0,-0.62,0
496,2023-02-19,3,CUST_079,662,0.109,256,32.416230391885605,1009,708.4290503985129,28.88081096090205,57.211387621509836,2,87,699,0,0,0,0,0.95,2.04,101.18,332,6,0,2,1,0,-0.76,0
497,2023-02-19,1,CUST_092,163,0.251,242,18.857161228814636,721,654.2665058638798,31.817585203033573,43.4565577368478,4,86,731,0,0,1,3,0.95,3.11,106.53,289,8,0,2,1,0,0.04,0
498,2023-02-19,3,CUST_019,677,0.168,294,26.734547812644493,572,673.6599488066074,32.397006297459356,55.87552019096578,3,89,676,0,0,0,0,0.95,2.19,95.43,177,7,0,2,1,0,-0.02,0
499,2023-02-19,1,CUST_048,221,0.153,258,27.58820692383787,748,723.4951655807546,33.46618420775651,60.465740680598685,1,71,799,0,0,0,0,0.95,1.9,108.59,317,10,0,2,1,0,0.25,0
500,2023-02-19,2,CUST_008,333,0.216,245,34.27142483072043,1062,708.6363641782789,31.401140513097,70.4803035937658,4,82,544,0,0,0,0,0.95,2.86,105.64,170,6,0,2,1,0,-0.1,0
501,2023-02-20,3,CUST_025,578,0.222,230,32.38746584189292,680,676.7876116401633,33.98611537964193,65.84336295705435,3,99,433,0,0,0,0,0.95,2.67,102.37,466,5,1,2,1,0,0,0
502,2023-02-20,3,CUST_013,105,0.166,282,35.546330020289126,907,724.8038620211785,29.61559938598238,47.57933128320532,0,83,732,0,0,0,0,0.95,2.77,97.64,129,8,1,2,1,0,-0.01,0
503,2023-02-20,3,CUST_058,980,0.286,270,33.08908843559523,583,733.3552636109448,30.351658463209038,61.39179625631523,2,73,654,1,13,0,0,0.95,2.3,95.79,324,7,1,2,1,0,0.34,0
504,2023-02-20,3,CUST_026,212,0.229,244,35.627379476259016,607,732.8059336717972,29.540268826214728,60.23856711152945,3,92,561,1,25,0,0,0.95,3.17,103.54,373,10,1,2,1,0,0.2,0
